Price at Date,Price in EUR
2023/06/07,145
2023/06/08,160
2023/06/09,174
2023/06/10,161
2023/06/11,160
2023/06/12,176
2023/06/13,175
2023/06/14,150
2023/06/15,161
2023/06/16,200
2023/06/17,200
2023/06/18,200
2023/06/19,201
2023/06/20,191
2023/06/21,191
2023/06/22,187
2023/06/23,150
2023/06/24,151
2023/06/25,150
2023/06/26,134
2023/06/27,122
2023/06/28,128
2023/06/29,126
2023/06/30,126
2023/07/01,145
2023/07/02,145
2023/07/03,175
2023/07/04,132
2023/07/05,154
2023/07/06,153
2023/07/07,160
2023/07/08,159
2023/07/09,173
2023/07/10,160
2023/07/11,145
2023/07/12,144
2023/07/13,144
2023/07/14,127
2023/07/15,126
2023/07/16,145
2023/07/17,129
2023/07/18,139
2023/07/19,139
2023/07/20,146
2023/07/21,161
2023/07/22,175
2023/07/23,175
2023/07/24,175
2023/07/25,145
2023/07/26,145
2023/07/27,160
2023/07/28,145
2023/07/29,145
2023/07/30,146
2023/07/31,145
2023/08/01,151
2023/08/02,162
2023/08/03,163
2023/08/04,195
2023/08/05,209
2023/08/06,250
