Price at Date,Price in EUR
2023/06/07,172
2023/06/08,172
2023/06/09,152
2023/06/10,151
2023/06/11,175
2023/06/12,175
2023/06/13,203
2023/06/14,202
2023/06/15,175
2023/06/16,175
2023/06/17,190
2023/06/18,210
2023/06/19,202
2023/06/20,176
2023/06/21,190
2023/06/22,190
2023/06/23,203
2023/06/24,203
2023/06/25,213
2023/06/26,213
2023/06/27,207
2023/06/28,218
2023/06/29,223
2023/06/30,197
2023/07/01,197
2023/07/02,197
2023/07/03,160
2023/07/04,176
2023/07/05,210
2023/07/06,210
2023/07/07,201
2023/07/08,187
2023/07/09,174
2023/07/10,160
2023/07/11,160
2023/07/12,160
2023/07/13,175
2023/07/14,160
2023/07/15,175
2023/07/16,175
2023/07/17,171
2023/07/18,153
2023/07/19,151
2023/07/20,174
2023/07/21,177
2023/07/22,177
2023/07/23,178
2023/07/24,194
2023/07/25,174
2023/07/26,150
2023/07/27,172
2023/07/28,191
2023/07/29,185
2023/07/30,201
2023/07/31,201
2023/08/01,212
2023/08/02,213
2023/08/03,242
2023/08/04,239
2023/08/05,189
2023/08/06,210
