Price at Date,Price in EUR
2023/06/08,151
2023/06/09,129
2023/06/10,129
2023/06/11,149
2023/06/12,149
2023/06/13,149
2023/06/14,149
2023/06/15,162
2023/06/16,149
2023/06/17,149
2023/06/18,127
2023/06/19,138
2023/06/20,138
2023/06/21,145
2023/06/22,157
2023/06/23,160
2023/06/24,160
2023/06/25,160
2023/06/26,185
2023/06/27,185
2023/06/28,200
2023/06/29,188
2023/06/30,173
2023/07/01,173
2023/07/02,173
2023/07/03,163
2023/07/04,168
2023/07/05,165
2023/07/06,186
2023/07/07,234
2023/07/08,186
2023/07/09,186
2023/07/10,196
2023/07/11,207
2023/07/12,197
2023/07/13,223
2023/07/14,201
2023/07/15,222
2023/07/16,222
2023/07/17,204
2023/07/18,204
2023/07/19,203
2023/07/20,201
2023/07/21,203
2023/07/22,192
2023/07/23,177
2023/07/24,188
2023/07/25,172
2023/07/26,166
2023/07/27,193
2023/07/28,193
2023/07/29,193
2023/07/30,197
2023/07/31,207
2023/08/01,165
2023/08/02,156
2023/08/03,231
2023/08/04,217
2023/08/05,214
2023/08/06,214
2023/08/07,228
2023/08/08,228
2023/08/09,211
2023/08/10,208
2023/08/11,254
