Price at Date,Price in EUR
2023/06/08,91
2023/06/09,97
2023/06/10,89
2023/06/11,89
2023/06/12,97
2023/06/13,112
2023/06/14,100
2023/06/15,100
2023/06/16,114
2023/06/17,114
2023/06/18,100
2023/06/19,79
2023/06/20,79
2023/06/21,79
2023/06/22,62
2023/06/23,62
2023/06/24,73
2023/06/25,85
2023/06/26,69
2023/06/27,69
2023/06/28,75
2023/06/29,75
2023/06/30,73
2023/07/01,83
2023/07/02,83
2023/07/03,73
2023/07/04,64
2023/07/05,73
2023/07/06,75
2023/07/07,73
2023/07/08,99
2023/07/09,119
2023/07/10,119
2023/07/11,118
2023/07/12,114
2023/07/13,114
2023/07/14,87
2023/07/15,87
2023/07/16,101
2023/07/17,130
2023/07/18,99
2023/07/19,99
2023/07/20,109
2023/07/21,109
2023/07/22,109
2023/07/23,119
2023/07/24,111
2023/07/25,99
2023/07/26,119
2023/07/27,119
2023/07/28,104
2023/07/29,104
2023/07/30,112
2023/07/31,90
2023/08/01,104
2023/08/02,130
2023/08/03,129
2023/08/04,124
2023/08/05,144
2023/08/06,124
2023/08/07,146
