Price at Date,Price in EUR
2023/06/08,122
2023/06/09,129
2023/06/10,129
2023/06/11,129
2023/06/12,129
2023/06/13,114
2023/06/14,135
2023/06/15,144
2023/06/16,135
2023/06/17,135
2023/06/18,135
2023/06/19,144
2023/06/20,132
2023/06/21,136
2023/06/22,136
2023/06/23,124
2023/06/24,121
2023/06/25,124
2023/06/26,125
2023/06/27,108
2023/06/28,108
2023/06/29,127
2023/06/30,124
2023/07/01,124
2023/07/02,121
2023/07/03,100
2023/07/04,105
2023/07/05,111
2023/07/06,121
2023/07/07,168
2023/07/08,155
2023/07/09,155
2023/07/10,151
2023/07/11,155
2023/07/12,155
2023/07/13,123
2023/07/14,123
2023/07/15,123
2023/07/16,123
2023/07/17,118
2023/07/18,124
2023/07/19,124
2023/07/20,137
2023/07/21,137
2023/07/22,138
2023/07/23,138
2023/07/24,125
2023/07/25,125
2023/07/26,116
2023/07/27,124
2023/07/28,131
2023/07/29,124
2023/07/30,126
2023/07/31,110
2023/08/01,133
2023/08/02,137
2023/08/03,104
2023/08/04,121
2023/08/05,147
2023/08/06,149
2023/08/07,153
2023/08/08,120
2023/08/09,142
2023/08/10,152
2023/08/11,164
