Price at Date,Price in EUR
2023/06/08,126
2023/06/09,120
2023/06/10,120
2023/06/11,121
2023/06/12,120
2023/06/13,120
2023/06/14,120
2023/06/15,119
2023/06/16,119
2023/06/17,120
2023/06/18,120
2023/06/19,118
2023/06/20,118
2023/06/21,118
2023/06/22,118
2023/06/23,118
2023/06/24,118
2023/06/25,118
2023/06/26,118
2023/06/27,123
2023/06/28,121
2023/06/29,123
2023/06/30,123
2023/07/01,132
2023/07/02,121
2023/07/03,108
2023/07/04,108
2023/07/05,108
2023/07/06,110
2023/07/07,115
2023/07/08,115
2023/07/09,119
2023/07/10,125
2023/07/11,125
2023/07/12,129
2023/07/13,103
2023/07/14,103
2023/07/15,120
2023/07/16,120
2023/07/17,120
2023/07/18,120
2023/07/19,120
2023/07/20,120
2023/07/21,120
2023/07/22,120
2023/07/23,120
2023/07/24,120
2023/07/25,120
2023/07/26,138
2023/07/27,138
2023/07/28,138
2023/07/29,142
2023/07/30,142
2023/07/31,123
2023/08/01,124
2023/08/02,124
2023/08/03,123
2023/08/04,127
2023/08/05,127
2023/08/06,133
2023/08/07,132
