Price at Date,Price in EUR
2023/06/08,52
2023/06/09,45
2023/06/10,45
2023/06/11,43
2023/06/12,50
2023/06/13,59
2023/06/14,59
2023/06/15,59
2023/06/16,68
2023/06/17,68
2023/06/18,60
2023/06/19,48
2023/06/20,48
2023/06/21,43
2023/06/22,36
2023/06/23,36
2023/06/24,38
2023/06/25,45
2023/06/26,39
2023/06/27,44
2023/06/28,44
2023/06/29,50
2023/06/30,50
2023/07/01,50
2023/07/02,50
2023/07/03,42
2023/07/04,42
2023/07/05,35
2023/07/06,40
2023/07/07,50
2023/07/08,50
2023/07/09,54
2023/07/10,48
2023/07/11,48
2023/07/12,44
2023/07/13,44
2023/07/14,52
2023/07/15,63
2023/07/16,63
2023/07/17,63
2023/07/18,59
2023/07/19,58
2023/07/20,52
2023/07/21,52
2023/07/22,58
2023/07/23,63
2023/07/24,52
2023/07/25,39
2023/07/26,49
2023/07/27,54
2023/07/28,51
2023/07/29,51
2023/07/30,54
2023/07/31,54
2023/08/01,73
2023/08/02,69
2023/08/03,63
2023/08/04,63
2023/08/05,73
2023/08/06,53
2023/08/07,78
