Price at Date,Price in EUR
2023/06/08,102
2023/06/09,105
2023/06/10,100
2023/06/11,105
2023/06/12,105
2023/06/13,105
2023/06/14,104
2023/06/15,100
2023/06/16,100
2023/06/17,101
2023/06/18,93
2023/06/19,93
2023/06/20,96
2023/06/21,97
2023/06/22,100
2023/06/23,100
2023/06/24,100
2023/06/25,105
2023/06/26,105
2023/06/27,105
2023/06/28,105
2023/06/29,111
2023/06/30,123
2023/07/01,111
2023/07/02,111
2023/07/03,102
2023/07/04,102
2023/07/05,107
2023/07/06,106
2023/07/07,112
2023/07/08,115
2023/07/09,115
2023/07/10,128
2023/07/11,133
2023/07/12,133
2023/07/13,126
2023/07/14,133
2023/07/15,137
2023/07/16,134
2023/07/17,98
2023/07/18,98
2023/07/19,104
2023/07/20,104
2023/07/21,106
2023/07/22,107
2023/07/23,115
2023/07/24,115
2023/07/25,115
2023/07/26,117
2023/07/27,117
2023/07/28,117
2023/07/29,119
2023/07/30,119
2023/07/31,112
2023/08/01,110
2023/08/02,112
2023/08/03,120
2023/08/04,128
2023/08/05,131
2023/08/06,135
2023/08/07,144
2023/08/08,139
2023/08/09,141
2023/08/10,134
2023/08/11,134
