Price at Date,Price in EUR
2023/06/08,70
2023/06/09,70
2023/06/10,70
2023/06/11,70
2023/06/12,70
2023/06/13,70
2023/06/14,70
2023/06/15,70
2023/06/16,70
2023/06/17,70
2023/06/18,70
2023/06/19,76
2023/06/20,76
2023/06/21,76
2023/06/22,76
2023/06/23,76
2023/06/24,76
2023/06/25,76
2023/06/26,76
2023/06/27,76
2023/06/28,76
2023/06/29,76
2023/06/30,76
2023/07/01,76
2023/07/02,76
2023/07/03,80
2023/07/04,80
2023/07/05,80
2023/07/06,80
2023/07/07,80
2023/07/08,80
2023/07/09,80
2023/07/10,80
2023/07/11,76
2023/07/12,76
2023/07/13,80
2023/07/14,80
2023/07/15,80
2023/07/16,80
2023/07/17,80
2023/07/18,80
2023/07/19,80
2023/07/20,80
2023/07/21,76
2023/07/22,76
2023/07/23,76
2023/07/24,80
2023/07/25,80
2023/07/26,103
2023/07/27,113
2023/07/28,113
2023/07/29,113
2023/07/30,113
2023/07/31,113
2023/08/01,113
2023/08/02,113
2023/08/03,113
2023/08/04,113
2023/08/05,113
2023/08/06,113
2023/08/07,120
2023/08/08,103
2023/08/09,113
2023/08/10,113
2023/08/11,113
