Price at Date,Price in EUR
2023/06/08,126
2023/06/09,126
2023/06/10,121
2023/06/11,126
2023/06/12,126
2023/06/13,131
2023/06/14,120
2023/06/15,120
2023/06/16,126
2023/06/17,132
2023/06/18,125
2023/06/19,131
2023/06/20,141
2023/06/21,142
2023/06/22,157
2023/06/23,157
2023/06/24,157
2023/06/25,157
2023/06/26,157
2023/06/27,147
2023/06/28,157
2023/06/29,141
2023/06/30,141
2023/07/01,141
2023/07/02,141
2023/07/03,116
2023/07/04,116
2023/07/05,105
2023/07/06,118
2023/07/07,118
2023/07/08,125
2023/07/09,130
2023/07/10,110
2023/07/11,108
2023/07/12,123
2023/07/13,123
2023/07/14,123
2023/07/15,138
2023/07/16,143
2023/07/17,143
2023/07/18,142
2023/07/19,146
2023/07/20,148
2023/07/21,156
2023/07/22,156
2023/07/23,156
2023/07/24,158
2023/07/25,151
2023/07/26,157
2023/07/27,165
2023/07/28,170
2023/07/29,173
2023/07/30,173
2023/07/31,173
2023/08/01,173
2023/08/02,182
2023/08/03,181
2023/08/04,180
2023/08/05,181
2023/08/06,150
2023/08/07,150
2023/08/08,182
2023/08/09,182
2023/08/10,183
2023/08/11,286
