Price at Date,Price in EUR
2023/06/08,89
2023/06/09,91
2023/06/10,89
2023/06/11,89
2023/06/12,72
2023/06/13,64
2023/06/14,69
2023/06/15,69
2023/06/16,72
2023/06/17,69
2023/06/18,73
2023/06/19,79
2023/06/20,84
2023/06/21,97
2023/06/22,98
2023/06/23,104
2023/06/24,93
2023/06/25,80
2023/06/26,80
2023/06/27,82
2023/06/28,82
2023/06/29,72
2023/06/30,72
2023/07/01,99
2023/07/02,64
2023/07/03,64
2023/07/04,64
2023/07/05,69
2023/07/06,72
2023/07/07,90
2023/07/08,79
2023/07/09,79
2023/07/10,99
2023/07/11,97
2023/07/12,97
2023/07/13,97
2023/07/14,72
2023/07/15,72
2023/07/16,114
2023/07/17,118
2023/07/18,99
2023/07/19,99
2023/07/20,79
2023/07/21,79
2023/07/22,79
2023/07/23,89
2023/07/24,84
2023/07/25,97
2023/07/26,86
2023/07/27,69
2023/07/28,89
2023/07/29,101
2023/07/30,116
2023/07/31,112
2023/08/01,112
2023/08/02,99
2023/08/03,99
2023/08/04,109
2023/08/05,109
2023/08/06,119
2023/08/07,129
