Price at Date,Price in EUR
2023/06/08,108
2023/06/09,108
2023/06/10,121
2023/06/11,127
2023/06/12,128
2023/06/13,129
2023/06/14,129
2023/06/15,127
2023/06/16,127
2023/06/17,127
2023/06/18,126
2023/06/19,126
2023/06/20,126
2023/06/21,120
2023/06/22,125
2023/06/23,121
2023/06/24,128
2023/06/25,122
2023/06/26,121
2023/06/27,125
2023/06/28,126
2023/06/29,121
2023/06/30,126
2023/07/01,127
2023/07/02,126
2023/07/03,118
2023/07/04,107
2023/07/05,107
2023/07/06,123
2023/07/07,126
2023/07/08,124
2023/07/09,124
2023/07/10,121
2023/07/11,123
2023/07/12,123
2023/07/13,123
2023/07/14,124
2023/07/15,127
2023/07/16,127
2023/07/17,119
2023/07/18,119
2023/07/19,126
2023/07/20,127
2023/07/21,126
2023/07/22,127
2023/07/23,127
2023/07/24,137
2023/07/25,137
2023/07/26,137
2023/07/27,117
2023/07/28,126
2023/07/29,125
2023/07/30,125
2023/07/31,125
2023/08/01,124
2023/08/02,124
2023/08/03,139
2023/08/04,142
2023/08/05,156
2023/08/06,144
2023/08/07,146
