Price at Date,Price in EUR
2023/06/08,74
2023/06/09,74
2023/06/10,74
2023/06/11,74
2023/06/12,74
2023/06/13,74
2023/06/14,73
2023/06/15,73
2023/06/16,73
2023/06/17,73
2023/06/18,74
2023/06/19,74
2023/06/20,74
2023/06/21,57
2023/06/22,68
2023/06/23,68
2023/06/24,68
2023/06/25,68
2023/06/26,67
2023/06/27,67
2023/06/28,77
2023/06/29,77
2023/06/30,76
2023/07/01,92
2023/07/02,92
2023/07/03,76
2023/07/04,76
2023/07/05,84
2023/07/06,84
2023/07/07,84
2023/07/08,85
2023/07/09,85
2023/07/10,85
2023/07/11,85
2023/07/12,85
2023/07/13,85
2023/07/14,85
2023/07/15,106
2023/07/16,107
2023/07/17,100
2023/07/18,100
2023/07/19,100
2023/07/20,100
2023/07/21,97
2023/07/22,103
2023/07/23,103
2023/07/24,103
2023/07/25,100
2023/07/26,100
2023/07/27,100
2023/07/28,100
2023/07/29,100
2023/07/30,100
2023/07/31,100
2023/08/01,100
2023/08/02,100
2023/08/03,100
2023/08/04,100
2023/08/05,100
2023/08/06,100
2023/08/07,100
