Price at Date,Price in EUR
2023/06/08,59
2023/06/09,64
2023/06/10,64
2023/06/11,79
2023/06/12,69
2023/06/13,79
2023/06/14,79
2023/06/15,79
2023/06/16,79
2023/06/17,79
2023/06/18,79
2023/06/19,79
2023/06/20,79
2023/06/21,79
2023/06/22,80
2023/06/23,89
2023/06/24,89
2023/06/25,99
2023/06/26,109
2023/06/27,131
2023/06/28,138
2023/06/29,127
2023/06/30,128
2023/07/01,128
2023/07/02,138
2023/07/03,137
2023/07/04,144
2023/07/05,144
2023/07/06,132
2023/07/07,142
2023/07/08,109
2023/07/09,119
2023/07/10,119
2023/07/11,129
2023/07/12,129
2023/07/13,119
2023/07/14,119
2023/07/15,129
2023/07/16,129
2023/07/17,129
2023/07/18,130
2023/07/19,144
2023/07/20,155
2023/07/21,156
2023/07/22,156
2023/07/23,156
2023/07/24,153
2023/07/25,153
2023/07/26,143
2023/07/27,143
2023/07/28,149
2023/07/29,149
2023/07/30,149
2023/07/31,140
2023/08/01,140
2023/08/02,146
2023/08/03,146
2023/08/04,146
2023/08/05,152
2023/08/06,152
2023/08/07,237
