Price at Date,Price in EUR
2023/06/08,110
2023/06/09,110
2023/06/10,111
2023/06/11,111
2023/06/12,102
2023/06/13,101
2023/06/14,102
2023/06/15,102
2023/06/16,96
2023/06/17,96
2023/06/18,97
2023/06/19,100
2023/06/20,100
2023/06/21,96
2023/06/22,96
2023/06/23,96
2023/06/24,95
2023/06/25,94
2023/06/26,94
2023/06/27,94
2023/06/28,98
2023/06/29,98
2023/06/30,98
2023/07/01,99
2023/07/02,98
2023/07/03,94
2023/07/04,94
2023/07/05,94
2023/07/06,99
2023/07/07,99
2023/07/08,99
2023/07/09,98
2023/07/10,99
2023/07/11,100
2023/07/12,99
2023/07/13,98
2023/07/14,98
2023/07/15,98
2023/07/16,99
2023/07/17,105
2023/07/18,105
2023/07/19,105
2023/07/20,112
2023/07/21,118
2023/07/22,118
2023/07/23,118
2023/07/24,118
2023/07/25,114
2023/07/26,113
2023/07/27,113
2023/07/28,119
2023/07/29,113
2023/07/30,113
2023/07/31,106
2023/08/01,106
2023/08/02,112
2023/08/03,113
2023/08/04,112
2023/08/05,113
2023/08/06,113
2023/08/07,113
