Price at Date,Price in EUR
2023/06/08,47
2023/06/09,45
2023/06/10,45
2023/06/11,39
2023/06/12,33
2023/06/13,32
2023/06/14,32
2023/06/15,32
2023/06/16,33
2023/06/17,39
2023/06/18,39
2023/06/19,39
2023/06/20,39
2023/06/21,32
2023/06/22,32
2023/06/23,32
2023/06/24,32
2023/06/25,38
2023/06/26,32
2023/06/27,28
2023/06/28,28
2023/06/29,28
2023/06/30,33
2023/07/01,39
2023/07/02,47
2023/07/03,45
2023/07/04,34
2023/07/05,39
2023/07/06,28
2023/07/07,24
2023/07/08,24
2023/07/09,24
2023/07/10,21
2023/07/11,20
2023/07/12,23
2023/07/13,20
2023/07/14,20
2023/07/15,20
2023/07/16,20
2023/07/17,25
2023/07/18,25
2023/07/19,23
2023/07/20,20
2023/07/21,21
2023/07/22,21
2023/07/23,22
2023/07/24,23
2023/07/25,20
2023/07/26,20
2023/07/27,20
2023/07/28,20
2023/07/29,20
2023/07/30,20
2023/07/31,20
2023/08/01,20
2023/08/02,21
2023/08/03,21
2023/08/04,20
2023/08/05,20
2023/08/06,24
2023/08/07,25
