Price at Date,Price in EUR
2023/06/08,50
2023/06/09,49
2023/06/10,50
2023/06/11,55
2023/06/12,55
2023/06/13,55
2023/06/14,54
2023/06/15,44
2023/06/16,45
2023/06/17,51
2023/06/18,50
2023/06/19,50
2023/06/20,50
2023/06/21,55
2023/06/22,55
2023/06/23,55
2023/06/24,55
2023/06/25,56
2023/06/26,55
2023/06/27,56
2023/06/28,56
2023/06/29,56
2023/06/30,61
2023/07/01,62
2023/07/02,67
2023/07/03,73
2023/07/04,73
2023/07/05,61
2023/07/06,58
2023/07/07,58
2023/07/08,68
2023/07/09,87
2023/07/10,87
2023/07/11,80
2023/07/12,80
2023/07/13,80
2023/07/14,81
2023/07/15,55
2023/07/16,55
2023/07/17,56
2023/07/18,61
2023/07/19,70
2023/07/20,69
2023/07/21,69
2023/07/22,71
2023/07/23,71
2023/07/24,72
2023/07/25,51
2023/07/26,51
2023/07/27,70
2023/07/28,69
2023/07/29,70
2023/07/30,70
2023/07/31,79
2023/08/01,81
2023/08/02,101
2023/08/03,102
2023/08/04,119
2023/08/05,120
2023/08/06,120
2023/08/07,118
