Price at Date,Price in EUR
2023/06/08,141
2023/06/09,141
2023/06/10,126
2023/06/11,126
2023/06/12,141
2023/06/13,141
2023/06/14,126
2023/06/15,141
2023/06/16,141
2023/06/17,141
2023/06/18,141
2023/06/19,141
2023/06/20,141
2023/06/21,141
2023/06/22,141
2023/06/23,141
2023/06/24,141
2023/06/25,128
2023/06/26,128
2023/06/27,141
2023/06/28,141
2023/06/29,141
2023/06/30,141
2023/07/01,141
2023/07/02,141
2023/07/03,141
2023/07/04,141
2023/07/05,108
2023/07/06,108
2023/07/07,108
2023/07/08,108
2023/07/09,108
2023/07/10,108
2023/07/11,108
2023/07/12,128
2023/07/13,145
2023/07/14,141
2023/07/15,152
2023/07/16,152
2023/07/17,165
2023/07/18,165
2023/07/19,156
2023/07/20,156
2023/07/21,156
2023/07/22,156
2023/07/23,166
2023/07/24,166
2023/07/25,195
2023/07/26,195
2023/07/27,195
2023/07/28,195
2023/07/29,195
2023/07/30,209
2023/07/31,180
2023/08/01,209
2023/08/02,209
2023/08/03,204
2023/08/04,204
2023/08/05,204
2023/08/06,209
2023/08/07,204
2023/08/08,180
2023/08/09,180
2023/08/10,180
2023/08/11,180
