Price at Date,Price in EUR
2023/06/08,190
2023/06/09,174
2023/06/10,174
2023/06/11,162
2023/06/12,151
2023/06/13,151
2023/06/14,153
2023/06/15,153
2023/06/16,153
2023/06/17,153
2023/06/18,164
2023/06/19,163
2023/06/20,164
2023/06/21,164
2023/06/22,175
2023/06/23,183
2023/06/24,175
2023/06/25,174
2023/06/26,174
2023/06/27,147
2023/06/28,146
2023/06/29,147
2023/06/30,131
2023/07/01,138
2023/07/02,142
2023/07/03,154
2023/07/04,155
2023/07/05,151
2023/07/06,151
2023/07/07,154
2023/07/08,154
2023/07/09,165
2023/07/10,165
2023/07/11,163
2023/07/12,186
2023/07/13,201
2023/07/14,194
2023/07/15,194
2023/07/16,194
2023/07/17,187
2023/07/18,177
2023/07/19,142
2023/07/20,142
2023/07/21,142
2023/07/22,148
2023/07/23,148
2023/07/24,131
2023/07/25,148
2023/07/26,142
2023/07/27,143
2023/07/28,147
2023/07/29,149
2023/07/30,148
2023/07/31,148
2023/08/01,154
2023/08/02,167
2023/08/03,166
2023/08/04,166
2023/08/05,167
2023/08/06,164
2023/08/07,173
2023/08/08,186
2023/08/09,225
2023/08/10,235
