Price at Date,Price in EUR
2023/06/08,106
2023/06/09,106
2023/06/10,103
2023/06/11,103
2023/06/12,103
2023/06/13,111
2023/06/14,110
2023/06/15,110
2023/06/16,107
2023/06/17,117
2023/06/18,117
2023/06/19,117
2023/06/20,118
2023/06/21,94
2023/06/22,92
2023/06/23,92
2023/06/24,92
2023/06/25,99
2023/06/26,103
2023/06/27,120
2023/06/28,121
2023/06/29,123
2023/06/30,112
2023/07/01,131
2023/07/02,112
2023/07/03,120
2023/07/04,106
2023/07/05,106
2023/07/06,106
2023/07/07,118
2023/07/08,111
2023/07/09,111
2023/07/10,118
2023/07/11,132
2023/07/12,132
2023/07/13,132
2023/07/14,133
2023/07/15,133
2023/07/16,133
2023/07/17,127
2023/07/18,110
2023/07/19,115
2023/07/20,116
2023/07/21,120
2023/07/22,122
2023/07/23,122
2023/07/24,123
2023/07/25,128
2023/07/26,110
2023/07/27,106
2023/07/28,118
2023/07/29,119
2023/07/30,121
2023/07/31,115
2023/08/01,126
2023/08/02,110
2023/08/03,116
2023/08/04,132
2023/08/05,142
2023/08/06,148
2023/08/07,158
2023/08/08,159
2023/08/09,138
2023/08/10,178
2023/08/11,223
