Price at Date,Price in EUR
2023/06/08,119
2023/06/09,119
2023/06/10,166
2023/06/11,150
2023/06/12,150
2023/06/13,150
2023/06/14,150
2023/06/15,149
2023/06/16,149
2023/06/17,148
2023/06/18,148
2023/06/19,148
2023/06/20,149
2023/06/21,135
2023/06/22,135
2023/06/23,150
2023/06/24,138
2023/06/25,137
2023/06/26,137
2023/06/27,137
2023/06/28,138
2023/06/29,137
2023/06/30,137
2023/07/01,137
2023/07/02,137
2023/07/03,136
2023/07/04,89
2023/07/05,136
2023/07/06,137
2023/07/07,115
2023/07/08,113
2023/07/09,124
2023/07/10,123
2023/07/11,124
2023/07/12,120
2023/07/13,119
2023/07/14,120
2023/07/15,121
2023/07/16,120
2023/07/17,72
2023/07/18,120
2023/07/19,120
2023/07/20,121
2023/07/21,104
2023/07/22,104
2023/07/23,98
2023/07/24,76
2023/07/25,77
2023/07/26,81
2023/07/27,109
2023/07/28,89
2023/07/29,86
2023/07/30,82
2023/07/31,86
2023/08/01,88
2023/08/02,93
2023/08/03,74
2023/08/04,83
2023/08/05,83
2023/08/06,89
2023/08/07,89
2023/08/08,91
2023/08/09,96
2023/08/10,92
2023/08/11,98
