Price at Date,Price in EUR
2023/06/08,97
2023/06/09,102
2023/06/10,102
2023/06/11,102
2023/06/12,97
2023/06/13,107
2023/06/14,107
2023/06/15,107
2023/06/16,106
2023/06/17,106
2023/06/18,106
2023/06/19,106
2023/06/20,102
2023/06/21,102
2023/06/22,96
2023/06/23,96
2023/06/24,101
2023/06/25,107
2023/06/26,112
2023/06/27,117
2023/06/28,120
2023/06/29,125
2023/06/30,131
2023/07/01,132
2023/07/02,137
2023/07/03,127
2023/07/04,127
2023/07/05,111
2023/07/06,112
2023/07/07,106
2023/07/08,111
2023/07/09,116
2023/07/10,114
2023/07/11,114
2023/07/12,122
2023/07/13,122
2023/07/14,123
2023/07/15,124
2023/07/16,124
2023/07/17,129
2023/07/18,132
2023/07/19,147
2023/07/20,143
2023/07/21,145
2023/07/22,149
2023/07/23,135
2023/07/24,130
2023/07/25,120
2023/07/26,120
2023/07/27,108
2023/07/28,103
2023/07/29,108
2023/07/30,108
2023/07/31,121
2023/08/01,142
2023/08/02,147
2023/08/03,143
2023/08/04,144
2023/08/05,136
2023/08/06,139
2023/08/07,195
