Price at Date,Price in EUR
2023/06/08,135
2023/06/09,135
2023/06/10,135
2023/06/11,135
2023/06/12,135
2023/06/13,135
2023/06/14,127
2023/06/15,127
2023/06/16,127
2023/06/17,127
2023/06/18,127
2023/06/19,141
2023/06/20,141
2023/06/21,135
2023/06/22,114
2023/06/23,127
2023/06/24,127
2023/06/25,114
2023/06/26,127
2023/06/27,91
2023/06/28,102
2023/06/29,102
2023/06/30,102
2023/07/01,114
2023/07/02,114
2023/07/03,114
2023/07/04,114
2023/07/05,114
2023/07/06,114
2023/07/07,114
2023/07/08,114
2023/07/09,114
2023/07/10,127
2023/07/11,127
2023/07/12,116
2023/07/13,116
2023/07/14,116
2023/07/15,116
2023/07/16,116
2023/07/17,115
2023/07/18,115
2023/07/19,133
2023/07/20,153
2023/07/21,153
2023/07/22,119
2023/07/23,119
2023/07/24,130
2023/07/25,119
2023/07/26,138
2023/07/27,138
2023/07/28,160
2023/07/29,162
2023/07/30,162
2023/07/31,162
2023/08/01,166
2023/08/02,165
2023/08/03,155
2023/08/04,155
2023/08/05,155
2023/08/06,155
2023/08/07,162
2023/08/08,162
2023/08/09,208
2023/08/10,214
2023/08/11,214
