Price at Date,Price in EUR
2023/06/08,54
2023/06/09,64
2023/06/10,64
2023/06/11,64
2023/06/12,64
2023/06/13,69
2023/06/14,69
2023/06/15,89
2023/06/16,89
2023/06/17,79
2023/06/18,79
2023/06/19,64
2023/06/20,54
2023/06/21,54
2023/06/22,54
2023/06/23,54
2023/06/24,54
2023/06/25,54
2023/06/26,39
2023/06/27,44
2023/06/28,44
2023/06/29,44
2023/06/30,34
2023/07/01,29
2023/07/02,29
2023/07/03,24
2023/07/04,24
2023/07/05,24
2023/07/06,25
2023/07/07,22
2023/07/08,22
2023/07/09,24
2023/07/10,19
2023/07/11,19
2023/07/12,22
2023/07/13,22
2023/07/14,22
2023/07/15,22
2023/07/16,22
2023/07/17,24
2023/07/18,25
2023/07/19,25
2023/07/20,25
2023/07/21,25
2023/07/22,35
2023/07/23,30
2023/07/24,28
2023/07/25,23
2023/07/26,23
2023/07/27,23
2023/07/28,25
2023/07/29,28
2023/07/30,28
2023/07/31,28
2023/08/01,40
2023/08/02,40
2023/08/03,44
2023/08/04,44
2023/08/05,44
2023/08/06,44
2023/08/07,39
2023/08/08,29
2023/08/09,29
2023/08/10,29
2023/08/11,29
