Price at Date,Price in EUR
2023/06/08,64
2023/06/09,64
2023/06/10,64
2023/06/11,64
2023/06/12,76
2023/06/13,66
2023/06/14,66
2023/06/15,87
2023/06/16,87
2023/06/17,99
2023/06/18,99
2023/06/19,99
2023/06/20,99
2023/06/21,99
2023/06/22,99
2023/06/23,98
2023/06/24,98
2023/06/25,98
2023/06/26,87
2023/06/27,99
2023/06/28,98
2023/06/29,98
2023/06/30,98
2023/07/01,98
2023/07/02,98
2023/07/03,91
2023/07/04,99
2023/07/05,98
2023/07/06,75
2023/07/07,77
2023/07/08,98
2023/07/09,113
2023/07/10,90
2023/07/11,95
2023/07/12,90
2023/07/13,90
2023/07/14,80
2023/07/15,123
2023/07/16,123
2023/07/17,91
2023/07/18,92
2023/07/19,82
2023/07/20,114
2023/07/21,109
2023/07/22,109
2023/07/23,109
2023/07/24,109
2023/07/25,117
2023/07/26,127
2023/07/27,111
2023/07/28,111
2023/07/29,117
2023/07/30,116
2023/07/31,122
2023/08/01,122
2023/08/02,132
2023/08/03,125
2023/08/04,125
2023/08/05,123
2023/08/06,125
2023/08/07,125
2023/08/08,141
2023/08/09,126
2023/08/10,126
2023/08/11,123
