Price at Date,Price in EUR
2023/06/08,54
2023/06/09,41
2023/06/10,41
2023/06/11,45
2023/06/12,53
2023/06/13,54
2023/06/14,46
2023/06/15,46
2023/06/16,55
2023/06/17,55
2023/06/18,73
2023/06/19,65
2023/06/20,65
2023/06/21,88
2023/06/22,75
2023/06/23,75
2023/06/24,96
2023/06/25,96
2023/06/26,72
2023/06/27,52
2023/06/28,52
2023/06/29,82
2023/06/30,71
2023/07/01,72
2023/07/02,70
2023/07/03,51
2023/07/04,44
2023/07/05,44
2023/07/06,52
2023/07/07,45
2023/07/08,47
2023/07/09,50
2023/07/10,53
2023/07/11,53
2023/07/12,63
2023/07/13,74
2023/07/14,61
2023/07/15,51
2023/07/16,70
2023/07/17,86
2023/07/18,84
2023/07/19,66
2023/07/20,63
2023/07/21,53
2023/07/22,52
2023/07/23,61
2023/07/24,72
2023/07/25,61
2023/07/26,61
2023/07/27,45
2023/07/28,37
2023/07/29,36
2023/07/30,36
2023/07/31,36
2023/08/01,49
2023/08/02,52
2023/08/03,71
2023/08/04,73
2023/08/05,61
2023/08/06,49
2023/08/07,49
2023/08/08,45
2023/08/09,53
2023/08/10,86
2023/08/11,75
