Price at Date,Price in EUR
2023/06/08,46
2023/06/09,47
2023/06/10,56
2023/06/11,60
2023/06/12,60
2023/06/13,46
2023/06/14,45
2023/06/15,46
2023/06/16,47
2023/06/17,47
2023/06/18,46
2023/06/19,47
2023/06/20,45
2023/06/21,39
2023/06/22,39
2023/06/23,41
2023/06/24,40
2023/06/25,39
2023/06/26,39
2023/06/27,39
2023/06/28,53
2023/06/29,53
2023/06/30,64
2023/07/01,65
2023/07/02,60
2023/07/03,48
2023/07/04,47
2023/07/05,41
2023/07/06,42
2023/07/07,46
2023/07/08,65
2023/07/09,79
2023/07/10,63
2023/07/11,64
2023/07/12,54
2023/07/13,43
2023/07/14,39
2023/07/15,39
2023/07/16,45
2023/07/17,53
2023/07/18,65
2023/07/19,65
2023/07/20,96
2023/07/21,70
2023/07/22,62
2023/07/23,62
2023/07/24,80
2023/07/25,106
2023/07/26,108
2023/07/27,93
2023/07/28,93
2023/07/29,92
2023/07/30,106
2023/07/31,100
2023/08/01,113
2023/08/02,115
2023/08/03,121
2023/08/04,121
2023/08/05,124
2023/08/06,124
2023/08/07,139
