Price at Date,Price in EUR
2023/06/08,119
2023/06/09,129
2023/06/10,129
2023/06/11,144
2023/06/12,139
2023/06/13,123
2023/06/14,123
2023/06/15,131
2023/06/16,131
2023/06/17,131
2023/06/18,122
2023/06/19,133
2023/06/20,133
2023/06/21,133
2023/06/22,149
2023/06/23,150
2023/06/24,150
2023/06/25,136
2023/06/26,125
2023/06/27,126
2023/06/28,121
2023/06/29,105
2023/06/30,105
2023/07/01,107
2023/07/02,109
2023/07/03,109
2023/07/04,109
2023/07/05,119
2023/07/06,119
2023/07/07,129
2023/07/08,129
2023/07/09,143
2023/07/10,156
2023/07/11,159
2023/07/12,170
2023/07/13,197
2023/07/14,120
2023/07/15,144
2023/07/16,180
2023/07/17,159
2023/07/18,140
2023/07/19,130
2023/07/20,130
2023/07/21,130
2023/07/22,130
2023/07/23,130
2023/07/24,145
2023/07/25,145
2023/07/26,156
2023/07/27,130
2023/07/28,130
2023/07/29,131
2023/07/30,145
2023/07/31,145
2023/08/01,145
2023/08/02,129
2023/08/03,119
2023/08/04,129
2023/08/05,142
2023/08/06,144
2023/08/07,129
