Price at Date,Price in EUR
2023/06/08,90
2023/06/09,80
2023/06/10,65
2023/06/11,80
2023/06/12,90
2023/06/13,100
2023/06/14,100
2023/06/15,100
2023/06/16,100
2023/06/17,101
2023/06/18,111
2023/06/19,111
2023/06/20,111
2023/06/21,111
2023/06/22,113
2023/06/23,113
2023/06/24,113
2023/06/25,93
2023/06/26,92
2023/06/27,92
2023/06/28,92
2023/06/29,92
2023/06/30,102
2023/07/01,102
2023/07/02,102
2023/07/03,71
2023/07/04,91
2023/07/05,101
2023/07/06,99
2023/07/07,98
2023/07/08,98
2023/07/09,107
2023/07/10,107
2023/07/11,128
2023/07/12,134
2023/07/13,136
2023/07/14,148
2023/07/15,146
2023/07/16,147
2023/07/17,147
2023/07/18,122
2023/07/19,111
2023/07/20,120
2023/07/21,120
2023/07/22,120
2023/07/23,120
2023/07/24,100
2023/07/25,104
2023/07/26,92
2023/07/27,118
2023/07/28,119
2023/07/29,119
2023/07/30,108
2023/07/31,108
2023/08/01,70
2023/08/02,80
2023/08/03,80
2023/08/04,99
2023/08/05,110
2023/08/06,100
2023/08/07,132
