Price at Date,Price in EUR
2023/06/08,51
2023/06/09,51
2023/06/10,45
2023/06/11,50
2023/06/12,50
2023/06/13,49
2023/06/14,49
2023/06/15,49
2023/06/16,50
2023/06/17,50
2023/06/18,50
2023/06/19,50
2023/06/20,40
2023/06/21,35
2023/06/22,40
2023/06/23,40
2023/06/24,40
2023/06/25,41
2023/06/26,40
2023/06/27,41
2023/06/28,41
2023/06/29,41
2023/06/30,45
2023/07/01,46
2023/07/02,45
2023/07/03,45
2023/07/04,36
2023/07/05,35
2023/07/06,33
2023/07/07,39
2023/07/08,50
2023/07/09,56
2023/07/10,56
2023/07/11,56
2023/07/12,56
2023/07/13,56
2023/07/14,56
2023/07/15,56
2023/07/16,57
2023/07/17,57
2023/07/18,59
2023/07/19,69
2023/07/20,70
2023/07/21,59
2023/07/22,57
2023/07/23,44
2023/07/24,41
2023/07/25,41
2023/07/26,43
2023/07/27,60
2023/07/28,59
2023/07/29,39
2023/07/30,44
2023/07/31,49
2023/08/01,55
2023/08/02,55
2023/08/03,40
2023/08/04,51
2023/08/05,75
2023/08/06,77
2023/08/07,90
2023/08/08,80
2023/08/09,65
2023/08/10,70
2023/08/11,79
