Price at Date,Price in EUR
2023/06/08,64
2023/06/09,64
2023/06/10,44
2023/06/11,49
2023/06/12,49
2023/06/13,59
2023/06/14,49
2023/06/15,49
2023/06/16,49
2023/06/17,49
2023/06/18,49
2023/06/19,34
2023/06/20,54
2023/06/21,54
2023/06/22,59
2023/06/23,79
2023/06/24,79
2023/06/25,54
2023/06/26,54
2023/06/27,69
2023/06/28,85
2023/06/29,73
2023/06/30,72
2023/07/01,79
2023/07/02,79
2023/07/03,79
2023/07/04,59
2023/07/05,54
2023/07/06,50
2023/07/07,59
2023/07/08,59
2023/07/09,59
2023/07/10,59
2023/07/11,54
2023/07/12,54
2023/07/13,54
2023/07/14,59
2023/07/15,59
2023/07/16,34
2023/07/17,39
2023/07/18,40
2023/07/19,40
2023/07/20,45
2023/07/21,50
2023/07/22,60
2023/07/23,70
2023/07/24,90
2023/07/25,70
2023/07/26,70
2023/07/27,70
2023/07/28,70
2023/07/29,80
2023/07/30,80
2023/07/31,80
2023/08/01,70
2023/08/02,79
2023/08/03,99
2023/08/04,109
2023/08/05,99
2023/08/06,109
2023/08/07,89
2023/08/08,59
2023/08/09,64
2023/08/10,89
2023/08/11,119
