Price at Date,Price in EUR
2023/06/08,88
2023/06/09,87
2023/06/10,88
2023/06/11,87
2023/06/12,88
2023/06/13,88
2023/06/14,87
2023/06/15,86
2023/06/16,87
2023/06/17,89
2023/06/18,89
2023/06/19,89
2023/06/20,89
2023/06/21,72
2023/06/22,72
2023/06/23,72
2023/06/24,72
2023/06/25,72
2023/06/26,72
2023/06/27,72
2023/06/28,72
2023/06/29,72
2023/06/30,72
2023/07/01,58
2023/07/02,57
2023/07/03,57
2023/07/04,72
2023/07/05,72
2023/07/06,73
2023/07/07,74
2023/07/08,74
2023/07/09,73
2023/07/10,74
2023/07/11,74
2023/07/12,73
2023/07/13,73
2023/07/14,89
2023/07/15,89
2023/07/16,90
2023/07/17,81
2023/07/18,74
2023/07/19,67
2023/07/20,67
2023/07/21,67
2023/07/22,75
2023/07/23,82
2023/07/24,86
2023/07/25,87
2023/07/26,87
2023/07/27,80
2023/07/28,87
2023/07/29,91
2023/07/30,82
2023/07/31,90
2023/08/01,90
2023/08/02,90
2023/08/03,80
2023/08/04,80
2023/08/05,83
2023/08/06,85
2023/08/07,92
2023/08/08,87
2023/08/09,91
2023/08/10,93
2023/08/11,98
