Price at Date,Price in EUR
2023/06/08,563
2023/06/09,563
2023/06/10,563
2023/06/11,563
2023/06/12,350
2023/06/13,307
2023/06/14,307
2023/06/15,263
2023/06/16,412
2023/06/17,412
2023/06/18,468
2023/06/19,395
2023/06/20,395
2023/06/21,395
2023/06/22,468
2023/06/23,468
2023/06/24,468
2023/06/25,468
2023/06/26,468
2023/06/27,529
2023/06/28,529
2023/06/29,529
2023/06/30,548
2023/07/01,548
2023/07/02,548
2023/07/03,621
2023/07/04,621
2023/07/05,621
2023/07/06,621
2023/07/07,621
2023/07/08,621
2023/07/09,621
2023/07/10,621
2023/07/11,529
2023/07/12,529
2023/07/13,529
2023/07/14,529
2023/07/15,529
2023/07/16,529
2023/07/17,548
2023/07/18,529
2023/07/19,529
2023/07/20,602
2023/07/21,529
2023/07/22,529
2023/07/23,529
2023/07/24,548
2023/07/25,548
2023/07/26,548
2023/07/27,548
2023/07/28,548
2023/07/29,621
2023/07/30,621
2023/07/31,621
2023/08/01,621
2023/08/02,621
2023/08/03,602
2023/08/04,621
2023/08/05,621
2023/08/06,621
2023/08/07,643
2023/08/08,643
2023/08/09,643
2023/08/10,643
2023/08/11,673
