Price at Date,Price in EUR
2023/06/08,101
2023/06/09,121
2023/06/10,121
2023/06/11,121
2023/06/12,121
2023/06/13,121
2023/06/14,121
2023/06/15,120
2023/06/16,121
2023/06/17,122
2023/06/18,121
2023/06/19,121
2023/06/20,122
2023/06/21,121
2023/06/22,102
2023/06/23,113
2023/06/24,114
2023/06/25,113
2023/06/26,122
2023/06/27,133
2023/06/28,134
2023/06/29,134
2023/06/30,148
2023/07/01,178
2023/07/02,193
2023/07/03,135
2023/07/04,135
2023/07/05,145
2023/07/06,173
2023/07/07,142
2023/07/08,142
2023/07/09,142
2023/07/10,142
2023/07/11,143
2023/07/12,120
2023/07/13,120
2023/07/14,102
2023/07/15,101
2023/07/16,101
2023/07/17,111
2023/07/18,111
2023/07/19,111
2023/07/20,110
2023/07/21,113
2023/07/22,90
2023/07/23,100
2023/07/24,110
2023/07/25,120
2023/07/26,120
2023/07/27,130
2023/07/28,129
2023/07/29,144
2023/07/30,173
2023/07/31,172
2023/08/01,162
2023/08/02,131
2023/08/03,131
2023/08/04,144
2023/08/05,146
2023/08/06,146
2023/08/07,146
