Price at Date,Price in EUR
2023/06/08,89
2023/06/09,82
2023/06/10,92
2023/06/11,97
2023/06/12,99
2023/06/13,99
2023/06/14,109
2023/06/15,99
2023/06/16,79
2023/06/17,89
2023/06/18,89
2023/06/19,89
2023/06/20,93
2023/06/21,94
2023/06/22,94
2023/06/23,94
2023/06/24,97
2023/06/25,97
2023/06/26,99
2023/06/27,99
2023/06/28,101
2023/06/29,109
2023/06/30,104
2023/07/01,103
2023/07/02,103
2023/07/03,103
2023/07/04,104
2023/07/05,115
2023/07/06,104
2023/07/07,123
2023/07/08,128
2023/07/09,128
2023/07/10,145
2023/07/11,128
2023/07/12,129
2023/07/13,129
2023/07/14,129
2023/07/15,144
2023/07/16,138
2023/07/17,138
2023/07/18,100
2023/07/19,120
2023/07/20,104
2023/07/21,130
2023/07/22,130
2023/07/23,130
2023/07/24,130
2023/07/25,123
2023/07/26,130
2023/07/27,130
2023/07/28,130
2023/07/29,145
2023/07/30,140
2023/07/31,130
2023/08/01,131
2023/08/02,109
2023/08/03,91
2023/08/04,144
2023/08/05,144
2023/08/06,153
2023/08/07,154
