Price at Date,Price in EUR
2023/06/08,123
2023/06/09,141
2023/06/10,141
2023/06/11,141
2023/06/12,141
2023/06/13,141
2023/06/14,152
2023/06/15,135
2023/06/16,131
2023/06/17,131
2023/06/18,131
2023/06/19,148
2023/06/20,137
2023/06/21,124
2023/06/22,129
2023/06/23,130
2023/06/24,109
2023/06/25,109
2023/06/26,109
2023/06/27,114
2023/06/28,119
2023/06/29,119
2023/06/30,124
2023/07/01,124
2023/07/02,138
2023/07/03,127
2023/07/04,127
2023/07/05,127
2023/07/06,129
2023/07/07,135
2023/07/08,135
2023/07/09,135
2023/07/10,131
2023/07/11,136
2023/07/12,154
2023/07/13,140
2023/07/14,145
2023/07/15,138
2023/07/16,141
2023/07/17,138
2023/07/18,138
2023/07/19,138
2023/07/20,153
2023/07/21,153
2023/07/22,153
2023/07/23,153
2023/07/24,153
2023/07/25,153
2023/07/26,126
2023/07/27,154
2023/07/28,154
2023/07/29,154
2023/07/30,154
2023/07/31,154
2023/08/01,174
2023/08/02,184
2023/08/03,201
2023/08/04,190
2023/08/05,190
2023/08/06,190
2023/08/07,190
