Price at Date,Price in EUR
2023/06/08,103
2023/06/09,103
2023/06/10,130
2023/06/11,129
2023/06/12,129
2023/06/13,140
2023/06/14,140
2023/06/15,143
2023/06/16,110
2023/06/17,105
2023/06/18,119
2023/06/19,119
2023/06/20,114
2023/06/21,96
2023/06/22,96
2023/06/23,97
2023/06/24,99
2023/06/25,97
2023/06/26,98
2023/06/27,98
2023/06/28,123
2023/06/29,123
2023/06/30,114
2023/07/01,101
2023/07/02,140
2023/07/03,117
2023/07/04,117
2023/07/05,117
2023/07/06,140
2023/07/07,114
2023/07/08,114
2023/07/09,140
2023/07/10,122
2023/07/11,102
2023/07/12,102
2023/07/13,115
2023/07/14,114
2023/07/15,114
2023/07/16,101
2023/07/17,108
2023/07/18,112
2023/07/19,56
2023/07/20,116
2023/07/21,116
2023/07/22,84
2023/07/23,84
2023/07/24,85
2023/07/25,85
2023/07/26,85
2023/07/27,85
2023/07/28,84
2023/07/29,84
2023/07/30,84
2023/07/31,85
2023/08/01,85
2023/08/02,85
2023/08/03,85
2023/08/04,85
2023/08/05,115
2023/08/06,113
2023/08/07,131
