Price at Date,Price in EUR
2023/06/08,141
2023/06/09,123
2023/06/10,123
2023/06/11,123
2023/06/12,123
2023/06/13,114
2023/06/14,141
2023/06/15,115
2023/06/16,110
2023/06/17,110
2023/06/18,111
2023/06/19,111
2023/06/20,111
2023/06/21,108
2023/06/22,111
2023/06/23,114
2023/06/24,114
2023/06/25,116
2023/06/26,114
2023/06/27,113
2023/06/28,114
2023/06/29,98
2023/06/30,103
2023/07/01,103
2023/07/02,103
2023/07/03,103
2023/07/04,104
2023/07/05,98
2023/07/06,104
2023/07/07,104
2023/07/08,103
2023/07/09,104
2023/07/10,115
2023/07/11,112
2023/07/12,79
2023/07/13,79
2023/07/14,79
2023/07/15,79
2023/07/16,79
2023/07/17,79
2023/07/18,79
2023/07/19,102
2023/07/20,103
2023/07/21,103
2023/07/22,99
2023/07/23,99
2023/07/24,99
2023/07/25,119
2023/07/26,127
2023/07/27,136
2023/07/28,128
2023/07/29,130
2023/07/30,132
2023/07/31,104
2023/08/01,104
2023/08/02,142
2023/08/03,104
2023/08/04,127
2023/08/05,127
2023/08/06,125
2023/08/07,149
