Price at Date,Price in EUR
2023/06/08,98
2023/06/09,98
2023/06/10,102
2023/06/11,101
2023/06/12,98
2023/06/13,84
2023/06/14,84
2023/06/15,83
2023/06/16,84
2023/06/17,83
2023/06/18,83
2023/06/19,84
2023/06/20,73
2023/06/21,73
2023/06/22,76
2023/06/23,70
2023/06/24,70
2023/06/25,74
2023/06/26,74
2023/06/27,87
2023/06/28,87
2023/06/29,87
2023/06/30,87
2023/07/01,92
2023/07/02,91
2023/07/03,91
2023/07/04,80
2023/07/05,80
2023/07/06,84
2023/07/07,80
2023/07/08,80
2023/07/09,80
2023/07/10,81
2023/07/11,85
2023/07/12,91
2023/07/13,92
2023/07/14,83
2023/07/15,84
2023/07/16,92
2023/07/17,86
2023/07/18,85
2023/07/19,55
2023/07/20,54
2023/07/21,54
2023/07/22,54
2023/07/23,84
2023/07/24,86
2023/07/25,86
2023/07/26,82
2023/07/27,82
2023/07/28,86
2023/07/29,86
2023/07/30,86
2023/07/31,85
2023/08/01,85
2023/08/02,70
2023/08/03,64
2023/08/04,73
2023/08/05,75
2023/08/06,75
2023/08/07,107
