Price at Date,Price in EUR
2023/06/08,107
2023/06/09,108
2023/06/10,107
2023/06/11,108
2023/06/12,107
2023/06/13,108
2023/06/14,87
2023/06/15,109
2023/06/16,108
2023/06/17,107
2023/06/18,107
2023/06/19,107
2023/06/20,108
2023/06/21,107
2023/06/22,120
2023/06/23,117
2023/06/24,118
2023/06/25,125
2023/06/26,122
2023/06/27,121
2023/06/28,122
2023/06/29,124
2023/06/30,123
2023/07/01,125
2023/07/02,124
2023/07/03,124
2023/07/04,109
2023/07/05,109
2023/07/06,110
2023/07/07,122
2023/07/08,121
2023/07/09,123
2023/07/10,122
2023/07/11,123
2023/07/12,124
2023/07/13,124
2023/07/14,124
2023/07/15,125
2023/07/16,124
2023/07/17,125
2023/07/18,124
2023/07/19,124
2023/07/20,124
2023/07/21,122
2023/07/22,123
2023/07/23,124
2023/07/24,124
2023/07/25,123
2023/07/26,123
2023/07/27,122
2023/07/28,122
2023/07/29,122
2023/07/30,122
2023/07/31,123
2023/08/01,122
2023/08/02,122
2023/08/03,122
2023/08/04,120
2023/08/05,120
2023/08/06,120
2023/08/07,120
2023/08/08,140
2023/08/09,142
2023/08/10,151
2023/08/11,162
