Price at Date,Price in EUR
2023/06/08,58
2023/06/09,60
2023/06/10,60
2023/06/11,60
2023/06/12,60
2023/06/13,60
2023/06/14,60
2023/06/15,65
2023/06/16,65
2023/06/17,65
2023/06/18,70
2023/06/19,65
2023/06/20,70
2023/06/21,70
2023/06/22,70
2023/06/23,73
2023/06/24,73
2023/06/25,73
2023/06/26,73
2023/06/27,61
2023/06/28,57
2023/06/29,57
2023/06/30,57
2023/07/01,68
2023/07/02,68
2023/07/03,68
2023/07/04,68
2023/07/05,70
2023/07/06,71
2023/07/07,60
2023/07/08,60
2023/07/09,60
2023/07/10,60
2023/07/11,43
2023/07/12,43
2023/07/13,64
2023/07/14,66
2023/07/15,76
2023/07/16,76
2023/07/17,65
2023/07/18,62
2023/07/19,54
2023/07/20,52
2023/07/21,46
2023/07/22,46
2023/07/23,52
2023/07/24,53
2023/07/25,40
2023/07/26,40
2023/07/27,63
2023/07/28,52
2023/07/29,52
2023/07/30,52
2023/07/31,52
2023/08/01,51
2023/08/02,51
2023/08/03,61
2023/08/04,76
2023/08/05,76
2023/08/06,70
2023/08/07,70
2023/08/08,59
2023/08/09,59
2023/08/10,60
2023/08/11,58
