Price at Date,Price in EUR
2023/06/08,66
2023/06/09,66
2023/06/10,66
2023/06/11,66
2023/06/12,66
2023/06/13,66
2023/06/14,66
2023/06/15,66
2023/06/16,70
2023/06/17,70
2023/06/18,70
2023/06/19,70
2023/06/20,70
2023/06/21,70
2023/06/22,70
2023/06/23,70
2023/06/24,70
2023/06/25,70
2023/06/26,76
2023/06/27,76
2023/06/28,70
2023/06/29,76
2023/06/30,76
2023/07/01,76
2023/07/02,76
2023/07/03,76
2023/07/04,76
2023/07/05,76
2023/07/06,76
2023/07/07,76
2023/07/08,76
2023/07/09,76
2023/07/10,76
2023/07/11,76
2023/07/12,76
2023/07/13,76
2023/07/14,80
2023/07/15,80
2023/07/16,80
2023/07/17,80
2023/07/18,80
2023/07/19,70
2023/07/20,76
2023/07/21,76
2023/07/22,70
2023/07/23,70
2023/07/24,70
2023/07/25,80
2023/07/26,80
2023/07/27,86
2023/07/28,80
2023/07/29,93
2023/07/30,93
2023/07/31,93
2023/08/01,93
2023/08/02,93
2023/08/03,113
2023/08/04,103
2023/08/05,103
2023/08/06,103
2023/08/07,127
