Price at Date,Price in EUR
2023/06/08,39
2023/06/09,39
2023/06/10,37
2023/06/11,37
2023/06/12,34
2023/06/13,34
2023/06/14,29
2023/06/15,29
2023/06/16,29
2023/06/17,29
2023/06/18,29
2023/06/19,29
2023/06/20,29
2023/06/21,29
2023/06/22,29
2023/06/23,29
2023/06/24,29
2023/06/25,29
2023/06/26,29
2023/06/27,32
2023/06/28,34
2023/06/29,34
2023/06/30,30
2023/07/01,34
2023/07/02,30
2023/07/03,34
2023/07/04,30
2023/07/05,34
2023/07/06,30
2023/07/07,29
2023/07/08,29
2023/07/09,29
2023/07/10,29
2023/07/11,29
2023/07/12,29
2023/07/13,29
2023/07/14,34
2023/07/15,34
2023/07/16,34
2023/07/17,33
2023/07/18,30
2023/07/19,27
2023/07/20,27
2023/07/21,29
2023/07/22,33
2023/07/23,33
2023/07/24,29
2023/07/25,27
2023/07/26,24
2023/07/27,29
2023/07/28,29
2023/07/29,29
2023/07/30,29
2023/07/31,34
2023/08/01,33
2023/08/02,30
2023/08/03,35
2023/08/04,30
2023/08/05,35
2023/08/06,35
2023/08/07,35
