Price at Date,Price in EUR
2023/06/08,132
2023/06/09,144
2023/06/10,149
2023/06/11,149
2023/06/12,149
2023/06/13,157
2023/06/14,157
2023/06/15,164
2023/06/16,135
2023/06/17,135
2023/06/18,151
2023/06/19,164
2023/06/20,164
2023/06/21,164
2023/06/22,164
2023/06/23,164
2023/06/24,164
2023/06/25,169
2023/06/26,175
2023/06/27,182
2023/06/28,174
2023/06/29,163
2023/06/30,174
2023/07/01,193
2023/07/02,190
2023/07/03,167
2023/07/04,167
2023/07/05,166
2023/07/06,157
2023/07/07,179
2023/07/08,179
2023/07/09,168
2023/07/10,181
2023/07/11,164
2023/07/12,175
2023/07/13,175
2023/07/14,140
2023/07/15,140
2023/07/16,160
2023/07/17,140
2023/07/18,147
2023/07/19,148
2023/07/20,173
2023/07/21,174
2023/07/22,170
2023/07/23,168
2023/07/24,168
2023/07/25,186
2023/07/26,212
2023/07/27,201
2023/07/28,201
2023/07/29,206
2023/07/30,220
2023/07/31,230
2023/08/01,190
2023/08/02,222
2023/08/03,221
2023/08/04,199
2023/08/05,218
2023/08/06,229
2023/08/07,238
2023/08/08,190
2023/08/09,130
2023/08/10,162
2023/08/11,259
