Price at Date,Price in EUR
2023/06/08,49
2023/06/09,49
2023/06/10,44
2023/06/11,39
2023/06/12,39
2023/06/13,39
2023/06/14,39
2023/06/15,39
2023/06/16,44
2023/06/17,34
2023/06/18,34
2023/06/19,34
2023/06/20,39
2023/06/21,34
2023/06/22,34
2023/06/23,39
2023/06/24,34
2023/06/25,27
2023/06/26,29
2023/06/27,34
2023/06/28,34
2023/06/29,39
2023/06/30,39
2023/07/01,39
2023/07/02,39
2023/07/03,54
2023/07/04,54
2023/07/05,54
2023/07/06,50
2023/07/07,54
2023/07/08,49
2023/07/09,49
2023/07/10,44
2023/07/11,44
2023/07/12,44
2023/07/13,49
2023/07/14,44
2023/07/15,39
2023/07/16,44
2023/07/17,39
2023/07/18,40
2023/07/19,41
2023/07/20,45
2023/07/21,50
2023/07/22,50
2023/07/23,55
2023/07/24,60
2023/07/25,60
2023/07/26,65
2023/07/27,70
2023/07/28,90
2023/07/29,65
2023/07/30,70
2023/07/31,70
2023/08/01,70
2023/08/02,89
2023/08/03,89
2023/08/04,89
2023/08/05,89
2023/08/06,89
2023/08/07,89
