Price at Date,Price in EUR
2023/06/07,90
2023/06/08,89
2023/06/09,80
2023/06/10,93
2023/06/11,95
2023/06/12,78
2023/06/13,89
2023/06/14,93
2023/06/15,80
2023/06/16,80
2023/06/17,89
2023/06/18,78
2023/06/19,78
2023/06/20,104
2023/06/21,90
2023/06/22,89
2023/06/23,103
2023/06/24,103
2023/06/25,95
2023/06/26,83
2023/06/27,61
2023/06/28,71
2023/06/29,82
2023/06/30,82
2023/07/01,82
2023/07/02,95
2023/07/03,110
2023/07/04,128
2023/07/05,128
2023/07/06,128
2023/07/07,148
2023/07/08,148
2023/07/09,135
2023/07/10,101
2023/07/11,101
2023/07/12,123
2023/07/13,107
2023/07/14,106
2023/07/15,124
2023/07/16,107
2023/07/17,107
2023/07/18,107
2023/07/19,107
2023/07/20,110
2023/07/21,117
2023/07/22,117
2023/07/23,87
2023/07/24,116
2023/07/25,120
2023/07/26,120
2023/07/27,119
2023/07/28,120
2023/07/29,124
2023/07/30,133
2023/07/31,140
2023/08/01,145
2023/08/02,162
2023/08/03,167
2023/08/04,174
2023/08/05,200
2023/08/06,195
2023/08/07,207
