Price at Date,Price in EUR
2023/06/08,47
2023/06/09,46
2023/06/10,43
2023/06/11,43
2023/06/12,45
2023/06/13,39
2023/06/14,39
2023/06/15,45
2023/06/16,39
2023/06/17,40
2023/06/18,39
2023/06/19,40
2023/06/20,40
2023/06/21,39
2023/06/22,39
2023/06/23,39
2023/06/24,40
2023/06/25,39
2023/06/26,43
2023/06/27,43
2023/06/28,70
2023/06/29,60
2023/06/30,44
2023/07/01,44
2023/07/02,52
2023/07/03,52
2023/07/04,43
2023/07/05,44
2023/07/06,45
2023/07/07,39
2023/07/08,39
2023/07/09,43
2023/07/10,39
2023/07/11,38
2023/07/12,38
2023/07/13,39
2023/07/14,38
2023/07/15,42
2023/07/16,37
2023/07/17,37
2023/07/18,38
2023/07/19,33
2023/07/20,28
2023/07/21,28
2023/07/22,29
2023/07/23,29
2023/07/24,28
2023/07/25,26
2023/07/26,25
2023/07/27,25
2023/07/28,22
2023/07/29,27
2023/07/30,22
2023/07/31,25
2023/08/01,27
2023/08/02,22
2023/08/03,22
2023/08/04,22
2023/08/05,22
2023/08/06,22
2023/08/07,27
