Price at Date,Price in EUR
2023/06/08,74
2023/06/09,74
2023/06/10,74
2023/06/11,74
2023/06/12,46
2023/06/13,35
2023/06/14,40
2023/06/15,40
2023/06/16,45
2023/06/17,46
2023/06/18,48
2023/06/19,65
2023/06/20,66
2023/06/21,75
2023/06/22,75
2023/06/23,86
2023/06/24,86
2023/06/25,86
2023/06/26,74
2023/06/27,54
2023/06/28,53
2023/06/29,44
2023/06/30,45
2023/07/01,54
2023/07/02,65
2023/07/03,68
2023/07/04,68
2023/07/05,68
2023/07/06,86
2023/07/07,86
2023/07/08,86
2023/07/09,86
2023/07/10,86
2023/07/11,86
2023/07/12,61
2023/07/13,60
2023/07/14,63
2023/07/15,63
2023/07/16,63
2023/07/17,75
2023/07/18,86
2023/07/19,91
2023/07/20,91
2023/07/21,91
2023/07/22,91
2023/07/23,94
2023/07/24,94
2023/07/25,94
2023/07/26,104
2023/07/27,107
2023/07/28,98
2023/07/29,98
2023/07/30,98
2023/07/31,101
2023/08/01,116
2023/08/02,116
2023/08/03,106
2023/08/04,106
2023/08/05,116
2023/08/06,122
2023/08/07,122
2023/08/08,123
2023/08/09,124
2023/08/10,124
2023/08/11,131
