Price at Date,Price in EUR
2023/06/08,135
2023/06/09,135
2023/06/10,135
2023/06/11,135
2023/06/12,135
2023/06/13,173
2023/06/14,173
2023/06/15,177
2023/06/16,157
2023/06/17,157
2023/06/18,182
2023/06/19,189
2023/06/20,189
2023/06/21,120
2023/06/22,120
2023/06/23,123
2023/06/24,123
2023/06/25,137
2023/06/26,161
2023/06/27,160
2023/06/28,167
2023/06/29,168
2023/06/30,162
2023/07/01,161
2023/07/02,173
2023/07/03,168
2023/07/04,168
2023/07/05,168
2023/07/06,170
2023/07/07,174
2023/07/08,176
2023/07/09,189
2023/07/10,189
2023/07/11,178
2023/07/12,183
2023/07/13,182
2023/07/14,140
2023/07/15,140
2023/07/16,140
2023/07/17,140
2023/07/18,140
2023/07/19,160
2023/07/20,166
2023/07/21,171
2023/07/22,175
2023/07/23,177
2023/07/24,194
2023/07/25,177
2023/07/26,177
2023/07/27,171
2023/07/28,171
2023/07/29,183
2023/07/30,191
2023/07/31,211
2023/08/01,220
2023/08/02,202
2023/08/03,190
2023/08/04,190
2023/08/05,195
2023/08/06,200
2023/08/07,200
2023/08/08,191
2023/08/09,155
2023/08/10,160
2023/08/11,186
