Price at Date,Price in EUR
2023/06/08,40
2023/06/09,46
2023/06/10,46
2023/06/11,46
2023/06/12,46
2023/06/13,46
2023/06/14,46
2023/06/15,46
2023/06/16,46
2023/06/17,46
2023/06/18,46
2023/06/19,46
2023/06/20,46
2023/06/21,46
2023/06/22,42
2023/06/23,44
2023/06/24,43
2023/06/25,43
2023/06/26,43
2023/06/27,43
2023/06/28,43
2023/06/29,43
2023/06/30,43
2023/07/01,43
2023/07/02,43
2023/07/03,36
2023/07/04,36
2023/07/05,36
2023/07/06,43
2023/07/07,48
2023/07/08,48
2023/07/09,48
2023/07/10,43
2023/07/11,43
2023/07/12,48
2023/07/13,53
2023/07/14,61
2023/07/15,79
2023/07/16,79
2023/07/17,79
2023/07/18,79
2023/07/19,79
2023/07/20,74
2023/07/21,85
2023/07/22,85
2023/07/23,85
2023/07/24,85
2023/07/25,74
2023/07/26,85
2023/07/27,74
2023/07/28,74
2023/07/29,77
2023/07/30,77
2023/07/31,79
2023/08/01,79
2023/08/02,82
2023/08/03,89
2023/08/04,89
2023/08/05,92
2023/08/06,92
2023/08/07,47
