Price at Date,Price in EUR
2023/06/08,24
2023/06/09,27
2023/06/10,27
2023/06/11,29
2023/06/12,29
2023/06/13,34
2023/06/14,39
2023/06/15,39
2023/06/16,39
2023/06/17,29
2023/06/18,27
2023/06/19,29
2023/06/20,29
2023/06/21,34
2023/06/22,39
2023/06/23,39
2023/06/24,39
2023/06/25,39
2023/06/26,29
2023/06/27,29
2023/06/28,29
2023/06/29,29
2023/06/30,29
2023/07/01,29
2023/07/02,29
2023/07/03,24
2023/07/04,22
2023/07/05,24
2023/07/06,23
2023/07/07,25
2023/07/08,27
2023/07/09,29
2023/07/10,29
2023/07/11,39
2023/07/12,40
2023/07/13,39
2023/07/14,34
2023/07/15,34
2023/07/16,29
2023/07/17,29
2023/07/18,29
2023/07/19,29
2023/07/20,29
2023/07/21,34
2023/07/22,34
2023/07/23,29
2023/07/24,27
2023/07/25,27
2023/07/26,27
2023/07/27,29
2023/07/28,34
2023/07/29,59
2023/07/30,54
2023/07/31,59
2023/08/01,59
2023/08/02,59
2023/08/03,54
2023/08/04,54
2023/08/05,29
2023/08/06,34
2023/08/07,44
