Price at Date,Price in EUR
2023/06/08,191
2023/06/09,151
2023/06/10,151
2023/06/11,151
2023/06/12,132
2023/06/13,132
2023/06/14,173
2023/06/15,191
2023/06/16,157
2023/06/17,161
2023/06/18,163
2023/06/19,151
2023/06/20,87
2023/06/21,99
2023/06/22,111
2023/06/23,111
2023/06/24,153
2023/06/25,153
2023/06/26,118
2023/06/27,103
2023/06/28,118
2023/06/29,135
2023/06/30,135
2023/07/01,135
2023/07/02,155
2023/07/03,178
2023/07/04,191
2023/07/05,191
2023/07/06,191
2023/07/07,191
2023/07/08,191
2023/07/09,191
2023/07/10,173
2023/07/11,151
2023/07/12,151
2023/07/13,152
2023/07/14,152
2023/07/15,187
2023/07/16,192
2023/07/17,167
2023/07/18,153
2023/07/19,153
2023/07/20,153
2023/07/21,174
2023/07/22,174
2023/07/23,174
2023/07/24,153
2023/07/25,151
2023/07/26,192
2023/07/27,192
2023/07/28,202
2023/07/29,202
2023/07/30,202
2023/07/31,217
2023/08/01,226
2023/08/02,250
2023/08/03,259
2023/08/04,244
2023/08/05,244
2023/08/06,244
2023/08/07,237
2023/08/08,244
2023/08/09,244
2023/08/10,233
2023/08/11,318
