Price at Date,Price in EUR
2023/06/08,19
2023/06/09,19
2023/06/10,19
2023/06/11,19
2023/06/12,19
2023/06/13,19
2023/06/14,19
2023/06/15,19
2023/06/16,19
2023/06/17,14
2023/06/18,14
2023/06/19,14
2023/06/20,19
2023/06/21,19
2023/06/22,14
2023/06/23,14
2023/06/24,19
2023/06/25,19
2023/06/26,22
2023/06/27,27
2023/06/28,33
2023/06/29,34
2023/06/30,34
2023/07/01,34
2023/07/02,34
2023/07/03,34
2023/07/04,29
2023/07/05,29
2023/07/06,27
2023/07/07,29
2023/07/08,34
2023/07/09,37
2023/07/10,37
2023/07/11,37
2023/07/12,37
2023/07/13,44
2023/07/14,44
2023/07/15,44
2023/07/16,44
2023/07/17,37
2023/07/18,44
2023/07/19,38
2023/07/20,37
2023/07/21,35
2023/07/22,35
2023/07/23,35
2023/07/24,37
2023/07/25,37
2023/07/26,45
2023/07/27,50
2023/07/28,45
2023/07/29,50
2023/07/30,49
2023/07/31,37
2023/08/01,37
2023/08/02,49
2023/08/03,29
2023/08/04,29
2023/08/05,34
2023/08/06,39
2023/08/07,34
2023/08/08,34
2023/08/09,39
2023/08/10,34
2023/08/11,44
