Price at Date,Price in EUR
2023/06/08,92
2023/06/09,87
2023/06/10,88
2023/06/11,87
2023/06/12,92
2023/06/13,83
2023/06/14,83
2023/06/15,80
2023/06/16,80
2023/06/17,96
2023/06/18,97
2023/06/19,102
2023/06/20,100
2023/06/21,99
2023/06/22,96
2023/06/23,99
2023/06/24,99
2023/06/25,99
2023/06/26,98
2023/06/27,98
2023/06/28,98
2023/06/29,98
2023/06/30,98
2023/07/01,99
2023/07/02,98
2023/07/03,83
2023/07/04,98
2023/07/05,97
2023/07/06,97
2023/07/07,97
2023/07/08,98
2023/07/09,99
2023/07/10,98
2023/07/11,100
2023/07/12,100
2023/07/13,98
2023/07/14,98
2023/07/15,98
2023/07/16,99
2023/07/17,99
2023/07/18,87
2023/07/19,92
2023/07/20,99
2023/07/21,99
2023/07/22,100
2023/07/23,100
2023/07/24,100
2023/07/25,100
2023/07/26,100
2023/07/27,100
2023/07/28,100
2023/07/29,100
2023/07/30,101
2023/07/31,100
2023/08/01,100
2023/08/02,102
2023/08/03,102
2023/08/04,101
2023/08/05,102
2023/08/06,101
2023/08/07,100
2023/08/08,100
2023/08/09,102
2023/08/10,131
2023/08/11,129
