Price at Date,Price in EUR
2023/06/08,86
2023/06/09,99
2023/06/10,99
2023/06/11,107
2023/06/12,97
2023/06/13,97
2023/06/14,86
2023/06/15,86
2023/06/16,74
2023/06/17,63
2023/06/18,63
2023/06/19,54
2023/06/20,54
2023/06/21,63
2023/06/22,63
2023/06/23,55
2023/06/24,55
2023/06/25,86
2023/06/26,86
2023/06/27,97
2023/06/28,117
2023/06/29,115
2023/06/30,96
2023/07/01,94
2023/07/02,82
2023/07/03,82
2023/07/04,117
2023/07/05,117
2023/07/06,117
2023/07/07,117
2023/07/08,117
2023/07/09,117
2023/07/10,112
2023/07/11,96
2023/07/12,83
2023/07/13,72
2023/07/14,96
2023/07/15,123
2023/07/16,123
2023/07/17,126
2023/07/18,111
2023/07/19,82
2023/07/20,63
2023/07/21,55
2023/07/22,55
2023/07/23,94
2023/07/24,111
2023/07/25,130
2023/07/26,117
2023/07/27,91
2023/07/28,60
2023/07/29,60
2023/07/30,60
2023/07/31,62
2023/08/01,73
2023/08/02,86
2023/08/03,113
2023/08/04,113
2023/08/05,108
2023/08/06,100
2023/08/07,116
2023/08/08,130
2023/08/09,130
2023/08/10,140
2023/08/11,145
