Price at Date,Price in EUR
2023/06/08,45
2023/06/09,45
2023/06/10,45
2023/06/11,34
2023/06/12,34
2023/06/13,39
2023/06/14,34
2023/06/15,39
2023/06/16,40
2023/06/17,41
2023/06/18,31
2023/06/19,35
2023/06/20,40
2023/06/21,40
2023/06/22,56
2023/06/23,61
2023/06/24,53
2023/06/25,46
2023/06/26,46
2023/06/27,54
2023/06/28,54
2023/06/29,73
2023/06/30,73
2023/07/01,61
2023/07/02,61
2023/07/03,60
2023/07/04,46
2023/07/05,57
2023/07/06,60
2023/07/07,59
2023/07/08,64
2023/07/09,64
2023/07/10,64
2023/07/11,69
2023/07/12,70
2023/07/13,70
2023/07/14,71
2023/07/15,61
2023/07/16,65
2023/07/17,65
2023/07/18,69
2023/07/19,60
2023/07/20,59
2023/07/21,60
2023/07/22,83
2023/07/23,90
2023/07/24,91
2023/07/25,90
2023/07/26,70
2023/07/27,70
2023/07/28,67
2023/07/29,70
2023/07/30,70
2023/07/31,79
2023/08/01,81
2023/08/02,97
2023/08/03,67
2023/08/04,67
2023/08/05,57
2023/08/06,73
2023/08/07,96
