Price at Date,Price in EUR
2023/06/08,156
2023/06/09,150
2023/06/10,155
2023/06/11,156
2023/06/12,156
2023/06/13,157
2023/06/14,145
2023/06/15,139
2023/06/16,139
2023/06/17,145
2023/06/18,145
2023/06/19,144
2023/06/20,145
2023/06/21,110
2023/06/22,110
2023/06/23,110
2023/06/24,101
2023/06/25,110
2023/06/26,110
2023/06/27,111
2023/06/28,70
2023/06/29,80
2023/06/30,81
2023/07/01,90
2023/07/02,89
2023/07/03,100
2023/07/04,101
2023/07/05,70
2023/07/06,73
2023/07/07,110
2023/07/08,110
2023/07/09,110
2023/07/10,110
2023/07/11,110
2023/07/12,109
2023/07/13,109
2023/07/14,80
2023/07/15,60
2023/07/16,64
2023/07/17,70
2023/07/18,81
2023/07/19,90
2023/07/20,91
2023/07/21,65
2023/07/22,81
2023/07/23,81
2023/07/24,90
2023/07/25,90
2023/07/26,156
2023/07/27,118
2023/07/28,138
2023/07/29,139
2023/07/30,153
2023/07/31,140
2023/08/01,140
2023/08/02,157
2023/08/03,157
2023/08/04,156
2023/08/05,168
2023/08/06,168
2023/08/07,162
2023/08/08,156
2023/08/09,154
2023/08/10,157
2023/08/11,180
