Price at Date,Price in EUR
2023/06/08,142
2023/06/09,131
2023/06/10,142
2023/06/11,136
2023/06/12,136
2023/06/13,143
2023/06/14,113
2023/06/15,116
2023/06/16,117
2023/06/17,137
2023/06/18,138
2023/06/19,138
2023/06/20,139
2023/06/21,117
2023/06/22,114
2023/06/23,125
2023/06/24,129
2023/06/25,140
2023/06/26,139
2023/06/27,140
2023/06/28,150
2023/06/29,150
2023/06/30,140
2023/07/01,141
2023/07/02,140
2023/07/03,135
2023/07/04,133
2023/07/05,142
2023/07/06,102
2023/07/07,117
2023/07/08,122
2023/07/09,134
2023/07/10,134
2023/07/11,134
2023/07/12,145
2023/07/13,149
2023/07/14,150
2023/07/15,152
2023/07/16,141
2023/07/17,134
2023/07/18,127
2023/07/19,123
2023/07/20,123
2023/07/21,126
2023/07/22,127
2023/07/23,139
2023/07/24,144
2023/07/25,149
2023/07/26,128
2023/07/27,140
2023/07/28,129
2023/07/29,137
2023/07/30,138
2023/07/31,134
2023/08/01,128
2023/08/02,157
2023/08/03,169
2023/08/04,185
2023/08/05,192
2023/08/06,200
2023/08/07,186
2023/08/08,177
2023/08/09,185
2023/08/10,191
