Price at Date,Price in EUR
2023/06/08,62
2023/06/09,62
2023/06/10,63
2023/06/11,54
2023/06/12,54
2023/06/13,39
2023/06/14,39
2023/06/15,39
2023/06/16,39
2023/06/17,29
2023/06/18,29
2023/06/19,29
2023/06/20,29
2023/06/21,22
2023/06/22,22
2023/06/23,22
2023/06/24,22
2023/06/25,24
2023/06/26,39
2023/06/27,52
2023/06/28,59
2023/06/29,69
2023/06/30,64
2023/07/01,59
2023/07/02,54
2023/07/03,49
2023/07/04,39
2023/07/05,39
2023/07/06,32
2023/07/07,24
2023/07/08,24
2023/07/09,24
2023/07/10,29
2023/07/11,29
2023/07/12,34
2023/07/13,34
2023/07/14,39
2023/07/15,39
2023/07/16,64
2023/07/17,64
2023/07/18,58
2023/07/19,51
2023/07/20,39
2023/07/21,29
2023/07/22,29
2023/07/23,29
2023/07/24,29
2023/07/25,29
2023/07/26,29
2023/07/27,29
2023/07/28,29
2023/07/29,34
2023/07/30,39
2023/07/31,50
2023/08/01,49
2023/08/02,49
2023/08/03,62
2023/08/04,69
2023/08/05,72
2023/08/06,44
2023/08/07,49
