Price at Date,Price in EUR
2023/06/08,82
2023/06/09,79
2023/06/10,79
2023/06/11,81
2023/06/12,88
2023/06/13,88
2023/06/14,72
2023/06/15,72
2023/06/16,94
2023/06/17,94
2023/06/18,96
2023/06/19,96
2023/06/20,96
2023/06/21,76
2023/06/22,96
2023/06/23,112
2023/06/24,96
2023/06/25,96
2023/06/26,79
2023/06/27,79
2023/06/28,79
2023/06/29,93
2023/06/30,96
2023/07/01,96
2023/07/02,79
2023/07/03,96
2023/07/04,96
2023/07/05,96
2023/07/06,110
2023/07/07,110
2023/07/08,110
2023/07/09,88
2023/07/10,95
2023/07/11,95
2023/07/12,109
2023/07/13,124
2023/07/14,121
2023/07/15,121
2023/07/16,110
2023/07/17,110
2023/07/18,108
2023/07/19,107
2023/07/20,95
2023/07/21,94
2023/07/22,110
2023/07/23,134
2023/07/24,138
2023/07/25,112
2023/07/26,104
2023/07/27,104
2023/07/28,110
2023/07/29,124
2023/07/30,124
2023/07/31,105
2023/08/01,105
2023/08/02,138
2023/08/03,138
2023/08/04,154
2023/08/05,141
2023/08/06,141
2023/08/07,126
2023/08/08,134
2023/08/09,149
2023/08/10,149
2023/08/11,193
