Price at Date,Price in EUR
2023/06/08,59
2023/06/09,59
2023/06/10,59
2023/06/11,49
2023/06/12,49
2023/06/13,54
2023/06/14,54
2023/06/15,59
2023/06/16,54
2023/06/17,59
2023/06/18,59
2023/06/19,59
2023/06/20,60
2023/06/21,69
2023/06/22,79
2023/06/23,79
2023/06/24,89
2023/06/25,89
2023/06/26,100
2023/06/27,100
2023/06/28,110
2023/06/29,119
2023/06/30,119
2023/07/01,119
2023/07/02,99
2023/07/03,99
2023/07/04,99
2023/07/05,99
2023/07/06,90
2023/07/07,99
2023/07/08,99
2023/07/09,99
2023/07/10,99
2023/07/11,79
2023/07/12,109
2023/07/13,109
2023/07/14,119
2023/07/15,119
2023/07/16,119
2023/07/17,119
2023/07/18,100
2023/07/19,100
2023/07/20,100
2023/07/21,80
2023/07/22,80
2023/07/23,80
2023/07/24,80
2023/07/25,80
2023/07/26,100
2023/07/27,100
2023/07/28,100
2023/07/29,110
2023/07/30,100
2023/07/31,100
2023/08/01,90
2023/08/02,80
2023/08/03,89
2023/08/04,99
2023/08/05,109
2023/08/06,99
2023/08/07,99
2023/08/08,89
2023/08/09,109
2023/08/10,109
2023/08/11,99
