Price at Date,Price in EUR
2023/06/07,54
2023/06/08,54
2023/06/09,54
2023/06/10,55
2023/06/11,60
2023/06/12,60
2023/06/13,61
2023/06/14,61
2023/06/15,70
2023/06/16,91
2023/06/17,90
2023/06/18,90
2023/06/19,100
2023/06/20,120
2023/06/21,120
2023/06/22,112
2023/06/23,112
2023/06/24,102
2023/06/25,110
2023/06/26,110
2023/06/27,90
2023/06/28,90
2023/06/29,90
2023/06/30,90
2023/07/01,90
2023/07/02,90
2023/07/03,90
2023/07/04,70
2023/07/05,64
2023/07/06,64
2023/07/07,74
2023/07/08,80
2023/07/09,80
2023/07/10,80
2023/07/11,90
2023/07/12,90
2023/07/13,80
2023/07/14,90
2023/07/15,71
2023/07/16,70
2023/07/17,70
2023/07/18,81
2023/07/19,81
2023/07/20,91
2023/07/21,92
2023/07/22,91
2023/07/23,91
2023/07/24,71
2023/07/25,82
2023/07/26,92
2023/07/27,92
2023/07/28,122
2023/07/29,122
2023/07/30,122
2023/07/31,122
2023/08/01,122
2023/08/02,112
2023/08/03,124
2023/08/04,121
2023/08/05,122
2023/08/06,130
2023/08/07,120
2023/08/08,131
2023/08/09,121
2023/08/10,121
2023/08/11,131
