Price at Date,Price in EUR
2023/06/08,87
2023/06/09,93
2023/06/10,93
2023/06/11,94
2023/06/12,75
2023/06/13,62
2023/06/14,62
2023/06/15,61
2023/06/16,77
2023/06/17,80
2023/06/18,75
2023/06/19,80
2023/06/20,83
2023/06/21,80
2023/06/22,80
2023/06/23,81
2023/06/24,86
2023/06/25,94
2023/06/26,79
2023/06/27,44
2023/06/28,52
2023/06/29,75
2023/06/30,76
2023/07/01,76
2023/07/02,76
2023/07/03,60
2023/07/04,43
2023/07/05,56
2023/07/06,76
2023/07/07,86
2023/07/08,87
2023/07/09,86
2023/07/10,87
2023/07/11,59
2023/07/12,68
2023/07/13,105
2023/07/14,80
2023/07/15,80
2023/07/16,80
2023/07/17,80
2023/07/18,93
2023/07/19,108
2023/07/20,99
2023/07/21,71
2023/07/22,80
2023/07/23,80
2023/07/24,71
2023/07/25,70
2023/07/26,77
2023/07/27,100
2023/07/28,110
2023/07/29,110
2023/07/30,110
2023/07/31,110
2023/08/01,110
2023/08/02,110
2023/08/03,110
2023/08/04,102
2023/08/05,111
2023/08/06,111
2023/08/07,111
2023/08/08,112
2023/08/09,113
2023/08/10,113
2023/08/11,113
