Price at Date,Price in EUR
2023/06/08,123
2023/06/09,137
2023/06/10,142
2023/06/11,154
2023/06/12,165
2023/06/13,165
2023/06/14,159
2023/06/15,159
2023/06/16,160
2023/06/17,159
2023/06/18,155
2023/06/19,154
2023/06/20,155
2023/06/21,152
2023/06/22,177
2023/06/23,176
2023/06/24,176
2023/06/25,180
2023/06/26,180
2023/06/27,164
2023/06/28,151
2023/06/29,131
2023/06/30,125
2023/07/01,125
2023/07/02,125
2023/07/03,147
2023/07/04,169
2023/07/05,178
2023/07/06,177
2023/07/07,177
2023/07/08,178
2023/07/09,178
2023/07/10,178
2023/07/11,178
2023/07/12,140
2023/07/13,160
2023/07/14,178
2023/07/15,187
2023/07/16,188
2023/07/17,187
2023/07/18,188
2023/07/19,188
2023/07/20,185
2023/07/21,188
2023/07/22,178
2023/07/23,188
2023/07/24,178
2023/07/25,178
2023/07/26,188
2023/07/27,188
2023/07/28,204
2023/07/29,159
2023/07/30,206
2023/07/31,188
2023/08/01,159
2023/08/02,206
2023/08/03,182
2023/08/04,182
2023/08/05,210
2023/08/06,240
2023/08/07,283
